,mean_inoculum_host,mean_inoculum_vector,mutant_frac,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,mut_frac_inf_hosts,mut_frac_hosts
542,6.684210526315789,9.052631578947368,0.7283950617283951,782,4,0.5822715052884269,2951,0.124,0.2903225806451613,0.036000000000000004
543,6.684210526315789,8.578947368421053,0.7354838709677419,926,4,0.4719304097140912,3525,0.224,0.26785714285714285,0.06
544,6.684210526315789,8.105263157894736,0.968421052631579,995,4,0.42635893033004224,3801,0.14,0.9142857142857143,0.128
545,6.684210526315789,7.631578947368421,0.9,889,4,0.38945694217919047,3165,0.204,0.6470588235294118,0.132
546,6.684210526315789,7.157894736842105,0.8446601941747572,957,5,0.45409669061166197,3664,0.144,0.5555555555555556,0.08
547,6.684210526315789,6.684210526315789,0.732824427480916,927,5,0.4134458397191297,3721,0.176,0.20454545454545456,0.036
548,6.684210526315789,6.210526315789474,0.7518796992481203,808,4,0.3410633761395941,2478,0.192,0.3125,0.06
549,6.684210526315789,5.736842105263158,0.7909604519774012,1009,4,0.38371210149290685,3326,0.248,0.4032258064516129,0.09999999999999999
550,6.684210526315789,5.2631578947368425,0.7625,1012,4,0.45047180865190833,3386,0.232,0.3448275862068966,0.08000000000000002
551,6.684210526315789,4.7894736842105265,0.7988165680473372,810,4,0.357360158512422,2200,0.22,0.38181818181818183,0.084
552,6.684210526315789,4.315789473684211,0.580952380952381,844,5,0.4868320567821927,2902,0.18,0.022222222222222223,0.004
553,6.684210526315789,3.8421052631578947,0.6697247706422018,838,4,0.48133839520166777,2759,0.192,0.25,0.048
554,6.684210526315789,3.3684210526315796,0.5769230769230769,927,4,0.4886091357326472,3163,0.256,0.140625,0.036000000000000004
555,6.684210526315789,2.8947368421052637,0.475,815,4,0.42416952087018706,2199,0.212,0.20754716981132076,0.044
556,6.684210526315789,2.421052631578948,0.47619047619047616,920,4,0.42604442344045373,2480,0.252,0.12698412698412698,0.032
557,6.684210526315789,1.9473684210526319,0.6896551724137931,847,5,0.6197998631185279,2997,0.204,0.47058823529411764,0.09599999999999999
558,6.684210526315789,1.4736842105263168,0.7049180327868853,711,4,0.5166234439321018,1915,0.156,0.5384615384615384,0.08399999999999999
559,6.684210526315789,1.0,0.6666666666666666,856,4,0.45537683422132935,2277,0.196,0.3877551020408163,0.076
560,6.210526315789474,10.0,0.9380530973451328,926,5,0.4950820780989789,3815,0.184,0.8478260869565217,0.156
561,6.210526315789474,9.526315789473685,0.8275862068965517,932,4,0.4525536941185139,3719,0.136,0.5588235294117647,0.07600000000000001
562,6.210526315789474,9.052631578947368,1.0,901,4,0.41201476716584473,3575,0.172,1.0,0.172
563,6.210526315789474,8.578947368421053,0.783068783068783,947,6,0.5415222193354438,4249,0.232,0.29310344827586204,0.06799999999999999
564,6.210526315789474,8.105263157894736,1.0,850,5,0.571764705882353,3886,0.176,1.0,0.176
565,6.210526315789474,7.631578947368421,0.7922705314009661,929,4,0.494565148121584,3870,0.24,0.2833333333333333,0.06799999999999999
566,6.210526315789474,7.157894736842105,0.776595744680851,867,4,0.4722963885330237,3152,0.168,0.5,0.084
567,6.210526315789474,6.684210526315789,0.7364864864864865,831,4,0.3975405503641243,2530,0.22,0.2909090909090909,0.064
568,6.210526315789474,6.210526315789474,0.7622377622377622,983,4,0.3928576233404293,2958,0.216,0.37037037037037035,0.07999999999999999
569,6.210526315789474,5.736842105263158,0.717948717948718,903,5,0.43778030411732033,2917,0.224,0.21428571428571427,0.048
570,6.210526315789474,5.2631578947368425,0.6056338028169014,910,4,0.433185605603188,2811,0.144,0.2222222222222222,0.031999999999999994
571,6.210526315789474,4.7894736842105265,0.7368421052631579,932,4,0.4439792131002596,3035,0.276,0.34782608695652173,0.096
572,6.210526315789474,4.315789473684211,0.7184466019417476,878,4,0.38412523803840787,2500,0.196,0.40816326530612246,0.08
573,6.210526315789474,3.8421052631578947,0.7391304347826086,779,4,0.3979197186742491,2137,0.232,0.4827586206896552,0.11200000000000002
574,6.210526315789474,3.3684210526315796,0.7857142857142857,786,6,0.5551735524347842,2380,0.164,0.6341463414634146,0.10400000000000001
575,6.210526315789474,2.8947368421052637,0.45,903,4,0.42537671279075895,2735,0.112,0.21428571428571427,0.024
576,6.210526315789474,2.421052631578948,0.5350877192982456,848,4,0.3749054378782485,2102,0.252,0.15873015873015872,0.04
577,6.210526315789474,1.9473684210526319,0.8295454545454546,925,5,0.45424572680788894,2712,0.156,0.6153846153846154,0.096
578,6.210526315789474,1.4736842105263168,0.44776119402985076,829,4,0.5048592851707042,2429,0.18,0.17777777777777778,0.032
579,6.210526315789474,1.0,0.3728813559322034,1013,4,0.4231564196540726,2635,0.168,0.11904761904761904,0.02
580,5.736842105263158,10.0,0.8246445497630331,900,5,0.46830987654320994,3399,0.236,0.3728813559322034,0.088
581,5.736842105263158,9.526315789473685,0.9166666666666666,713,5,0.6135582618137612,2650,0.2,0.74,0.148
582,5.736842105263158,9.052631578947368,0.9617834394904459,786,4,0.537607883508472,3362,0.228,0.8947368421052632,0.20400000000000001
583,5.736842105263158,8.578947368421053,1.0,952,5,0.5908028652637526,4279,0.244,1.0,0.244
584,5.736842105263158,8.105263157894736,0.8211382113821138,1017,4,0.4992821155402407,4178,0.184,0.5217391304347826,0.096
585,5.736842105263158,7.631578947368421,0.6956521739130435,858,5,0.5791603501393712,3567,0.232,0.27586206896551724,0.064
586,5.736842105263158,7.157894736842105,0.7637795275590551,804,5,0.5555106928046336,3015,0.212,0.4339622641509434,0.092
587,5.736842105263158,6.684210526315789,0.7905759162303665,924,4,0.5137038286388936,3336,0.232,0.3103448275862069,0.07200000000000001
588,5.736842105263158,6.210526315789474,0.7266187050359713,963,4,0.48002251530943996,3341,0.204,0.2549019607843137,0.05199999999999999
589,5.736842105263158,5.736842105263158,0.69,935,5,0.7432228545282967,4471,0.184,0.32608695652173914,0.06
590,5.736842105263158,5.2631578947368425,0.7846153846153846,792,4,0.3990903351698805,2427,0.204,0.45098039215686275,0.092
591,5.736842105263158,4.7894736842105265,0.8415841584158416,876,4,0.4737859927858052,3186,0.192,0.6666666666666666,0.128
592,5.736842105263158,4.315789473684211,0.6880733944954128,925,4,0.3908441197954711,2704,0.184,0.2608695652173913,0.048
593,5.736842105263158,3.8421052631578947,0.6966292134831461,956,4,0.43249746152903484,2891,0.168,0.35714285714285715,0.060000000000000005
594,5.736842105263158,3.3684210526315796,0.6524822695035462,955,4,0.4588426852334091,2928,0.264,0.25757575757575757,0.068
595,5.736842105263158,2.8947368421052637,0.6172839506172839,803,4,0.5556498125801594,2659,0.184,0.32608695652173914,0.06
596,5.736842105263158,2.421052631578948,0.6141732283464567,808,4,0.4925727257131654,2213,0.264,0.25757575757575757,0.068
597,5.736842105263158,1.9473684210526319,0.45454545454545453,933,4,0.4519666532259454,2872,0.224,0.25,0.056
598,5.736842105263158,1.4736842105263168,0.9137931034482759,840,4,0.6392842970521542,3009,0.168,0.8809523809523809,0.148
599,5.736842105263158,1.0,0.6617647058823529,830,5,0.5410596603280592,2542,0.16,0.425,0.068
600,5.2631578947368425,10.0,1.0,883,4,0.508461707167858,3961,0.16,1.0,0.16
601,5.2631578947368425,9.526315789473685,1.0,840,5,0.8263038548752835,5746,0.18,1.0,0.18
602,5.2631578947368425,9.052631578947368,0.6534653465346535,918,5,0.7546776880686916,4547,0.328,0.14634146341463414,0.048
603,5.2631578947368425,8.578947368421053,0.9037037037037037,856,5,0.6265394357585815,3572,0.2,0.74,0.148
604,5.2631578947368425,8.105263157894736,1.0,869,7,0.7479517612800449,4972,0.232,1.0,0.232
605,5.2631578947368425,7.631578947368421,0.775,956,5,0.5856723009050961,3983,0.18,0.4,0.072
606,5.2631578947368425,7.157894736842105,0.8512396694214877,825,4,0.5607581267217631,3458,0.148,0.5135135135135135,0.076
607,5.2631578947368425,6.684210526315789,0.7445255474452555,816,5,0.7891781406189926,3793,0.236,0.4067796610169492,0.096
608,5.2631578947368425,6.210526315789474,0.7514450867052023,881,5,0.589135501526101,3385,0.264,0.3484848484848485,0.09200000000000001
609,5.2631578947368425,5.736842105263158,0.7407407407407407,916,4,0.50045288991438,3122,0.168,0.5,0.084
610,5.2631578947368425,5.2631578947368425,0.8089887640449438,868,4,0.4801267281105991,3075,0.148,0.5405405405405406,0.08
611,5.2631578947368425,4.7894736842105265,0.5,827,4,0.5389565291134021,2656,0.188,0.0851063829787234,0.016
612,5.2631578947368425,4.315789473684211,0.5384615384615384,966,5,0.5400951180724335,3323,0.204,0.17647058823529413,0.036
613,5.2631578947368425,3.8421052631578947,0.5774647887323944,908,4,0.4295966834209862,2521,0.14,0.14285714285714285,0.02
614,5.2631578947368425,3.3684210526315796,0.3787878787878788,811,5,0.5865374528105382,2889,0.184,0.10869565217391304,0.02
615,5.2631578947368425,2.8947368421052637,0.6708860759493671,868,5,0.550493480430674,2637,0.176,0.4090909090909091,0.072
616,5.2631578947368425,2.421052631578948,0.5431034482758621,842,4,0.3792026111339927,2061,0.248,0.14516129032258066,0.036000000000000004
617,5.2631578947368425,1.9473684210526319,0.611764705882353,948,4,0.4727296195410281,2740,0.204,0.35294117647058826,0.072
618,5.2631578947368425,1.4736842105263168,0.5256410256410257,857,4,0.4642773017595504,2784,0.2,0.26,0.052000000000000005
619,5.2631578947368425,1.0,0.42857142857142855,885,4,0.4221188036643365,2251,0.224,0.14285714285714285,0.032
620,4.7894736842105265,10.0,0.8709677419354839,883,5,0.5094031081623571,3444,0.176,0.6363636363636364,0.11199999999999999
621,4.7894736842105265,9.526315789473685,0.8151260504201681,831,5,0.7279675510201127,3901,0.228,0.6140350877192983,0.14
622,4.7894736842105265,9.052631578947368,0.9419354838709677,886,5,0.6113164907846664,4367,0.228,0.8421052631578947,0.192
623,4.7894736842105265,8.578947368421053,0.8222222222222222,714,5,0.6094065077011197,2813,0.16,0.6,0.096
624,4.7894736842105265,8.105263157894736,0.7518248175182481,843,4,0.4530168901947375,3019,0.212,0.3584905660377358,0.076
625,4.7894736842105265,7.631578947368421,0.6404494382022472,792,5,0.4744780507091113,2911,0.176,0.2727272727272727,0.047999999999999994
626,4.7894736842105265,7.157894736842105,0.7777777777777778,976,5,0.6522009792394519,4147,0.172,0.4418604651162791,0.076
627,4.7894736842105265,6.684210526315789,1.0,906,6,0.6854085347133898,7968,0.136,1.0,0.136
628,4.7894736842105265,6.210526315789474,1.0,876,5,0.6887262567502762,4368,0.168,1.0,0.168
629,4.7894736842105265,5.736842105263158,0.8837209302325582,842,5,0.6862703889055015,3211,0.184,0.6739130434782609,0.124
630,4.7894736842105265,5.2631578947368425,0.775,857,5,0.4977418445664708,2863,0.156,0.5384615384615384,0.08399999999999999
631,4.7894736842105265,4.7894736842105265,1.0,885,7,0.5988777171310926,3904,0.18,1.0,0.18
632,4.7894736842105265,4.315789473684211,0.6756756756756757,969,5,0.4243435030847926,2942,0.148,0.35135135135135137,0.052
633,4.7894736842105265,3.8421052631578947,0.7608695652173914,875,7,0.8202135510204079,3400,0.136,0.6764705882352942,0.09200000000000001
634,4.7894736842105265,3.3684210526315796,0.8,854,4,0.3904809437884264,2270,0.136,0.6764705882352942,0.09200000000000001
635,4.7894736842105265,2.8947368421052637,0.7948717948717948,897,4,0.44210044878941196,2591,0.124,0.7419354838709677,0.092
636,4.7894736842105265,2.421052631578948,0.6881720430107527,987,5,0.45659428702822613,2643,0.196,0.40816326530612246,0.08
637,4.7894736842105265,1.9473684210526319,1.0,817,5,0.7943531653705156,3666,0.172,1.0,0.172
638,4.7894736842105265,1.4736842105263168,0.42592592592592593,841,4,0.5195869816946872,2490,0.14,0.11428571428571428,0.016
639,4.7894736842105265,1.0,0.676923076923077,784,5,0.6256768013327778,2740,0.184,0.5434782608695652,0.09999999999999999
640,4.315789473684211,10.0,1.0,832,5,0.6646620169193788,3885,0.24,1.0,0.24
641,4.315789473684211,9.526315789473685,1.0,935,5,0.7214092481912551,5646,0.16,1.0,0.16
642,4.315789473684211,9.052631578947368,0.9594594594594594,850,4,0.5886006920415224,3680,0.148,0.918918918918919,0.136
643,4.315789473684211,8.578947368421053,1.0,895,5,0.5539028120220966,6102,0.28,1.0,0.28
644,4.315789473684211,8.105263157894736,1.0,843,6,0.8513935853001974,6242,0.284,1.0,0.284
645,4.315789473684211,7.631578947368421,0.9571428571428572,955,5,0.6203952742523504,4184,0.136,0.9117647058823529,0.12400000000000001
646,4.315789473684211,7.157894736842105,0.8055555555555556,924,5,0.46942523565900196,3260,0.152,0.4473684210526316,0.068
647,4.315789473684211,6.684210526315789,0.9090909090909091,893,5,0.702048657657104,3848,0.188,0.8085106382978723,0.152
648,4.315789473684211,6.210526315789474,1.0,943,5,0.5861912692620402,5382,0.116,1.0,0.116
649,4.315789473684211,5.736842105263158,0.9347826086956522,839,4,0.552905794826408,2874,0.164,0.8536585365853658,0.14
650,4.315789473684211,5.2631578947368425,0.7610062893081762,887,5,0.48881183676530215,3273,0.292,0.4794520547945205,0.13999999999999999
651,4.315789473684211,4.7894736842105265,1.0,827,5,0.49293713236315473,3542,0.232,1.0,0.232
652,4.315789473684211,4.315789473684211,0.6886792452830188,900,5,0.5157765432098765,3001,0.24,0.45,0.108
653,4.315789473684211,3.8421052631578947,0.6666666666666666,851,5,0.5879389837904117,2910,0.132,0.3939393939393939,0.052
654,4.315789473684211,3.3684210526315796,0.5466666666666666,862,5,0.6223642206921798,3112,0.188,0.2765957446808511,0.052000000000000005
655,4.315789473684211,2.8947368421052637,0.8117647058823529,909,4,0.3394438453746364,2208,0.204,0.6862745098039216,0.13999999999999999
656,4.315789473684211,2.421052631578948,0.7848101265822784,862,4,0.4382082353131174,2436,0.188,0.6382978723404256,0.12000000000000001
657,4.315789473684211,1.9473684210526319,0.5857142857142857,816,4,0.4311187403883122,2227,0.168,0.30952380952380953,0.052000000000000005
658,4.315789473684211,1.4736842105263168,0.9181818181818182,962,5,0.6093864134404675,3601,0.248,0.8548387096774194,0.212
659,4.315789473684211,1.0,0.6888888888888889,928,4,0.45168396068668243,2713,0.216,0.48148148148148145,0.104
660,3.8421052631578947,10.0,0.8562091503267973,880,6,1.1793181818181817,4736,0.268,0.6716417910447762,0.18000000000000002
661,3.8421052631578947,9.526315789473685,1.0,817,6,1.0832358286054151,6252,0.188,1.0,0.188
662,3.8421052631578947,9.052631578947368,0.8214285714285714,862,5,0.8006309182228778,3980,0.236,0.6610169491525424,0.156
663,3.8421052631578947,8.578947368421053,0.9361702127659575,830,5,0.667882130933372,3434,0.18,0.8666666666666667,0.156
664,3.8421052631578947,8.105263157894736,1.0,890,5,0.7343719227370283,4744,0.124,1.0,0.124
665,3.8421052631578947,7.631578947368421,1.0,922,7,1.098805529806466,6499,0.148,1.0,0.148
666,3.8421052631578947,7.157894736842105,1.0,927,6,0.911122515357913,6477,0.236,1.0,0.236
667,3.8421052631578947,6.684210526315789,1.0,829,5,0.6939748938145426,3988,0.132,1.0,0.132
668,3.8421052631578947,6.210526315789474,1.0,916,5,0.7523407257680059,4242,0.228,1.0,0.228
669,3.8421052631578947,5.736842105263158,1.0,785,6,0.6795732078380462,6422,0.164,1.0,0.164
670,3.8421052631578947,5.2631578947368425,0.6666666666666666,926,5,0.6072566462501574,3862,0.12,0.36666666666666664,0.044
671,3.8421052631578947,4.7894736842105265,0.7291666666666666,953,6,0.711171107090989,3364,0.176,0.4090909090909091,0.072
672,3.8421052631578947,4.315789473684211,1.0,910,6,0.6548351648351649,4609,0.224,1.0,0.224
673,3.8421052631578947,3.8421052631578947,0.9612403100775194,890,5,0.5376353995707613,3699,0.212,0.9056603773584906,0.192
674,3.8421052631578947,3.3684210526315796,0.625,898,6,0.5899474704986583,2910,0.148,0.43243243243243246,0.064
675,3.8421052631578947,2.8947368421052637,0.6956521739130435,880,4,0.49692019628099177,2843,0.196,0.42857142857142855,0.084
676,3.8421052631578947,2.421052631578948,0.8061224489795918,789,4,0.4164871546502045,2172,0.196,0.6122448979591837,0.12000000000000001
677,3.8421052631578947,1.9473684210526319,1.0,827,5,0.7230750560365184,3791,0.172,1.0,0.172
678,3.8421052631578947,1.4736842105263168,1.0,860,5,0.6429894537587885,3973,0.228,1.0,0.228
679,3.8421052631578947,1.0,0.5913978494623656,946,4,0.4976835814758033,2721,0.248,0.3870967741935484,0.096
680,3.3684210526315796,10.0,0.7954545454545454,878,5,1.1638586350216116,5478,0.16,0.55,0.08800000000000001
681,3.3684210526315796,9.526315789473685,0.8362068965517241,956,7,1.051439050436792,5522,0.228,0.6666666666666666,0.152
682,3.3684210526315796,9.052631578947368,0.9690721649484536,839,5,0.6395291517087854,3653,0.184,0.9347826086956522,0.17200000000000001
683,3.3684210526315796,8.578947368421053,0.8805970149253731,962,8,1.1040030515082488,5827,0.148,0.7837837837837838,0.11599999999999999
684,3.3684210526315796,8.105263157894736,1.0,917,7,1.2423423305573034,6848,0.192,1.0,0.192
685,3.3684210526315796,7.631578947368421,0.762962962962963,1029,5,0.7395444641830077,4889,0.264,0.5151515151515151,0.136
686,3.3684210526315796,7.157894736842105,1.0,853,6,0.7757820477756597,5015,0.228,1.0,0.228
687,3.3684210526315796,6.684210526315789,0.6923076923076923,781,5,0.8494116836978101,3552,0.212,0.24528301886792453,0.052
688,3.3684210526315796,6.210526315789474,0.6463414634146342,869,6,1.1411950564184328,4770,0.204,0.43137254901960786,0.088
689,3.3684210526315796,5.736842105263158,0.6377952755905512,897,4,0.5638589675233561,3446,0.28,0.34285714285714286,0.09600000000000002
690,3.3684210526315796,5.2631578947368425,0.7720588235294118,895,4,0.5032801722792671,3187,0.248,0.5,0.124
691,3.3684210526315796,4.7894736842105265,0.725,959,5,0.5353769404826239,3439,0.168,0.47619047619047616,0.08
692,3.3684210526315796,4.315789473684211,0.53125,847,4,0.6203657885529733,2800,0.16,0.25,0.04
693,3.3684210526315796,3.8421052631578947,0.43859649122807015,689,4,0.42952808070424525,1890,0.16,0.2,0.032
694,3.3684210526315796,3.3684210526315796,0.6619718309859155,840,5,0.48428429705215414,2599,0.16,0.4,0.064
695,3.3684210526315796,2.8947368421052637,0.7078651685393258,802,5,0.46695138711823925,2173,0.216,0.5185185185185185,0.11199999999999999
696,3.3684210526315796,2.421052631578948,1.0,783,5,0.6546879816796581,2966,0.144,1.0,0.144
697,3.3684210526315796,1.9473684210526319,0.5396825396825397,826,5,0.7023272106889294,3115,0.152,0.23684210526315788,0.036
698,3.3684210526315796,1.4736842105263168,0.5529411764705883,973,5,0.5046893039085103,2721,0.232,0.3448275862068966,0.08000000000000002
699,3.3684210526315796,1.0,1.0,964,6,0.660091079699041,4844,0.168,1.0,0.168
700,2.8947368421052637,10.0,1.0,906,6,0.9131275918697521,5732,0.2,1.0,0.2
701,2.8947368421052637,9.526315789473685,1.0,841,6,1.1658817358305964,6590,0.148,1.0,0.148
702,2.8947368421052637,9.052631578947368,0.6951219512195121,804,6,0.8821935100616319,4022,0.18,0.4444444444444444,0.07999999999999999
703,2.8947368421052637,8.578947368421053,1.0,934,6,0.8916268129066574,6138,0.256,1.0,0.256
704,2.8947368421052637,8.105263157894736,1.0,819,6,1.2315593780795246,5449,0.232,1.0,0.232
705,2.8947368421052637,7.631578947368421,0.9263803680981595,937,6,0.8127439579301775,4704,0.296,0.8378378378378378,0.248
706,2.8947368421052637,7.157894736842105,1.0,836,5,0.597943041597033,3804,0.16,1.0,0.16
707,2.8947368421052637,6.684210526315789,0.8470588235294118,863,5,0.6673022104840559,3509,0.184,0.717391304347826,0.13199999999999998
708,2.8947368421052637,6.210526315789474,1.0,809,5,0.6972944974720428,4238,0.14,1.0,0.14
709,2.8947368421052637,5.736842105263158,0.5,973,7,0.8346042003572299,4021,0.164,0.21951219512195122,0.036000000000000004
710,2.8947368421052637,5.2631578947368425,1.0,797,6,1.0448183196396779,4374,0.184,1.0,0.184
711,2.8947368421052637,4.7894736842105265,1.0,861,6,1.0599079211299827,7816,0.192,1.0,0.192
712,2.8947368421052637,4.315789473684211,0.7228915662650602,1001,5,0.6743246763226783,4083,0.184,0.5,0.092
713,2.8947368421052637,3.8421052631578947,1.0,930,4,0.6039784946236558,3919,0.256,1.0,0.256
714,2.8947368421052637,3.3684210526315796,0.7066666666666667,956,6,0.6080732130039739,3640,0.152,0.42105263157894735,0.064
715,2.8947368421052637,2.8947368421052637,0.5324675324675324,897,4,0.52755064882446,2801,0.188,0.23404255319148937,0.044000000000000004
716,2.8947368421052637,2.421052631578948,0.9782608695652174,871,5,0.933376920045186,4317,0.26,0.9692307692307692,0.252
717,2.8947368421052637,1.9473684210526319,0.3709677419354839,999,4,0.41427012598183777,3229,0.192,0.1875,0.036000000000000004
718,2.8947368421052637,1.4736842105263168,1.0,868,5,0.6423620696978063,3329,0.18,1.0,0.18
719,2.8947368421052637,1.0,0.5522388059701493,980,7,1.0056840899625155,3869,0.196,0.3877551020408163,0.076
720,2.421052631578948,10.0,1.0,845,6,1.704707818353699,7044,0.18,1.0,0.18
721,2.421052631578948,9.526315789473685,1.0,928,6,1.501336532030321,8717,0.244,1.0,0.244
722,2.421052631578948,9.052631578947368,1.0,957,7,1.3296536874528444,7663,0.2,1.0,0.2
723,2.421052631578948,8.578947368421053,1.0,912,7,1.276862832794706,7051,0.212,1.0,0.212
724,2.421052631578948,8.105263157894736,0.8444444444444444,896,5,1.032504334741709,5217,0.116,0.7586206896551724,0.088
725,2.421052631578948,7.631578947368421,1.0,949,6,0.8149646735901915,7842,0.148,1.0,0.148
726,2.421052631578948,7.157894736842105,1.0,842,7,1.5125916125501437,7111,0.08,1.0,0.08
727,2.421052631578948,6.684210526315789,1.0,810,7,1.9957323578722754,5980,0.256,1.0,0.256
728,2.421052631578948,6.210526315789474,1.0,889,7,0.9725465981544208,8752,0.148,1.0,0.148
729,2.421052631578948,5.736842105263158,0.9767441860465116,763,4,0.6134507333781084,2964,0.12,0.9666666666666667,0.11599999999999999
730,2.421052631578948,5.2631578947368425,1.0,774,6,0.8440481675113009,4175,0.192,1.0,0.192
731,2.421052631578948,4.7894736842105265,1.0,919,5,0.7113731275775224,4881,0.244,1.0,0.244
732,2.421052631578948,4.315789473684211,0.5925925925925926,869,5,0.7318412894733706,3946,0.208,0.36538461538461536,0.076
733,2.421052631578948,3.8421052631578947,0.9315068493150684,924,4,0.7102518693427784,3560,0.176,0.8863636363636364,0.156
734,2.421052631578948,3.3684210526315796,1.0,862,7,1.4918753129020625,6495,0.232,1.0,0.232
735,2.421052631578948,2.8947368421052637,0.5384615384615384,837,4,0.481077524126817,2721,0.16,0.4,0.064
736,2.421052631578948,2.421052631578948,1.0,920,6,0.8116209829867674,4106,0.168,1.0,0.168
737,2.421052631578948,1.9473684210526319,0.9259259259259259,816,4,0.40570784073433297,2317,0.096,0.9166666666666666,0.088
738,2.421052631578948,1.4736842105263168,0.5681818181818182,814,6,0.5233369956957181,2803,0.136,0.4411764705882353,0.060000000000000005
739,2.421052631578948,1.0,0.2727272727272727,881,7,0.766480150381171,3236,0.184,0.13043478260869565,0.024
740,1.9473684210526319,10.0,1.0,833,7,1.2343905149094452,6227,0.152,1.0,0.152
741,1.9473684210526319,9.526315789473685,1.0,994,7,1.1067946916913958,10737,0.176,1.0,0.176
742,1.9473684210526319,9.052631578947368,0.7083333333333334,917,5,0.8977332323291185,3850,0.128,0.5625,0.07200000000000001
743,1.9473684210526319,8.578947368421053,1.0,888,6,1.0427306529502476,5453,0.224,1.0,0.224
744,1.9473684210526319,8.105263157894736,1.0,891,5,0.7159612082919228,4327,0.252,1.0,0.252
745,1.9473684210526319,7.631578947368421,1.0,804,8,2.159810400732655,10590,0.136,1.0,0.136
746,1.9473684210526319,7.157894736842105,1.0,790,6,1.0595161031885916,5330,0.152,1.0,0.152
747,1.9473684210526319,6.684210526315789,1.0,748,8,1.8885209042294606,8043,0.184,1.0,0.184
748,1.9473684210526319,6.210526315789474,0.8153846153846154,979,5,0.7959926589117118,4428,0.3,0.68,0.20400000000000001
749,1.9473684210526319,5.736842105263158,0.5952380952380952,968,6,1.0355839338159962,5247,0.136,0.5,0.068
750,1.9473684210526319,5.2631578947368425,0.6868686868686869,834,6,0.7310425041261955,3509,0.244,0.4918032786885246,0.12
751,1.9473684210526319,4.7894736842105265,1.0,779,5,0.7511720533055611,3314,0.196,1.0,0.196
752,1.9473684210526319,4.315789473684211,1.0,904,5,0.6668188092254679,4719,0.232,1.0,0.232
753,1.9473684210526319,3.8421052631578947,0.8620689655172413,905,5,1.0542974878666709,5036,0.212,0.7735849056603774,0.164
754,1.9473684210526319,3.3684210526315796,0.8780487804878049,1011,5,0.6171480675966936,3459,0.22,0.8181818181818182,0.18000000000000002
755,1.9473684210526319,2.8947368421052637,0.7727272727272727,818,6,0.7392366736210327,3337,0.164,0.6341463414634146,0.10400000000000001
756,1.9473684210526319,2.421052631578948,0.875,861,5,0.9752644266114139,3869,0.164,0.8292682926829268,0.136
757,1.9473684210526319,1.9473684210526319,1.0,940,4,0.5034167043911272,3331,0.212,1.0,0.212
758,1.9473684210526319,1.4736842105263168,1.0,770,5,0.9113105076741441,3952,0.168,1.0,0.168
759,1.9473684210526319,1.0,1.0,863,6,0.847744736958708,4706,0.276,1.0,0.276
760,1.4736842105263168,10.0,1.0,890,7,1.504937507890418,8211,0.236,1.0,0.236
761,1.4736842105263168,9.526315789473685,1.0,800,6,1.4375,7878,0.184,1.0,0.184
762,1.4736842105263168,9.052631578947368,1.0,905,6,1.342188577882238,9258,0.156,1.0,0.156
763,1.4736842105263168,8.578947368421053,1.0,877,6,1.13491234890376,8139,0.196,1.0,0.196
764,1.4736842105263168,8.105263157894736,1.0,943,7,1.4462113536253627,8822,0.208,1.0,0.208
765,1.4736842105263168,7.631578947368421,1.0,911,7,1.384534190603684,8210,0.296,1.0,0.296
766,1.4736842105263168,7.157894736842105,1.0,934,7,1.7032495907634038,8974,0.18,1.0,0.18
767,1.4736842105263168,6.684210526315789,1.0,844,6,1.5499483389860966,6210,0.164,1.0,0.164
768,1.4736842105263168,6.210526315789474,1.0,695,5,1.0243859013508616,5379,0.108,1.0,0.108
769,1.4736842105263168,5.736842105263158,1.0,847,6,0.8918873334457752,4367,0.26,1.0,0.26
770,1.4736842105263168,5.2631578947368425,1.0,930,6,0.9801410567695685,7240,0.252,1.0,0.252
771,1.4736842105263168,4.7894736842105265,0.8163265306122449,876,7,1.321431736202331,5309,0.16,0.775,0.12400000000000001
772,1.4736842105263168,4.315789473684211,0.7560975609756098,791,4,0.46554394331935933,2253,0.212,0.6226415094339622,0.13199999999999998
773,1.4736842105263168,3.8421052631578947,1.0,823,6,0.9166446438879776,5318,0.148,1.0,0.148
774,1.4736842105263168,3.3684210526315796,0.8269230769230769,935,6,1.5143973233435328,5132,0.152,0.7631578947368421,0.116
775,1.4736842105263168,2.8947368421052637,0.8928571428571429,910,5,0.8377551020408162,4147,0.232,0.8448275862068966,0.196
776,1.4736842105263168,2.421052631578948,1.0,897,8,2.6418223012668265,10819,0.136,1.0,0.136
777,1.4736842105263168,1.9473684210526319,0.6164383561643836,877,5,0.6871201059900225,3080,0.212,0.4716981132075472,0.09999999999999999
778,1.4736842105263168,1.4736842105263168,0.9836065573770492,867,5,0.8088690934681765,3577,0.184,0.9782608695652174,0.18
779,1.4736842105263168,1.0,1.0,950,6,1.2221041551246536,4957,0.12,1.0,0.12
780,1.0,10.0,1.0,841,7,1.5760892771048562,7643,0.284,1.0,0.284
781,1.0,9.526315789473685,0.95,847,5,0.7371861797105974,3399,0.296,0.918918918918919,0.272
782,1.0,9.052631578947368,1.0,940,8,2.2538829787234045,10863,0.156,1.0,0.156
783,1.0,8.578947368421053,1.0,999,5,1.0986842698554409,7668,0.212,1.0,0.212
784,1.0,8.105263157894736,1.0,770,7,1.9356872997132737,8915,0.14,1.0,0.14
