,recombine_in_host,mutant_frac,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,mut_frac_inf_hosts,mut_frac_hosts
31,0.8888888888888888,0.7798833819241983,12128,6,0.5461406388148231,47848,0.524,0.42366412213740456,0.222
32,0.7777777777777778,0.744945567651633,11786,7,0.5302947316976838,45847,0.506,0.35177865612648224,0.17800000000000002
33,0.6666666666666667,0.6870229007633588,11330,7,0.5626452279329339,44015,0.476,0.31092436974789917,0.148
34,0.5555555555555556,0.7754491017964071,11336,5,0.545815647366463,44459,0.48,0.375,0.18
35,0.4444444444444444,0.7487179487179487,11265,6,0.5465068797159344,42655,0.49,0.4,0.196
36,0.33333333333333337,0.7554858934169278,10882,5,0.5679060544922238,41800,0.498,0.37349397590361444,0.186
37,0.22222222222222232,0.7564102564102564,10772,6,0.5456810277060262,41283,0.55,0.44727272727272727,0.24600000000000002
38,0.11111111111111116,0.7492492492492493,10366,5,0.5384033324934075,38712,0.518,0.3552123552123552,0.18400000000000002
39,0.0,0.7140039447731755,10257,5,0.5467602152800168,38283,0.448,0.35267857142857145,0.158
40,1.0,0.7414965986394558,11500,5,0.5550026465028356,44112,0.496,0.3870967741935484,0.192
41,0.8888888888888888,0.7692307692307693,11649,6,0.5368192845881237,44541,0.504,0.38095238095238093,0.192
42,0.7777777777777778,0.7372881355932204,11803,6,0.5794712167668196,47671,0.47,0.3404255319148936,0.15999999999999998
43,0.6666666666666667,0.7312925170068028,11853,6,0.5503727931140269,47320,0.508,0.3779527559055118,0.192
44,0.5555555555555556,0.7339449541284404,11263,6,0.521468620644067,42418,0.562,0.3807829181494662,0.21400000000000002
45,0.4444444444444444,0.7388268156424581,11473,6,0.5344050962833784,44551,0.544,0.3125,0.17
46,0.33333333333333337,0.7996845425867508,11083,6,0.5281440543175697,41495,0.486,0.4773662551440329,0.23199999999999998
47,0.22222222222222232,0.7223230490018149,10791,5,0.528752028166678,40565,0.502,0.3904382470119522,0.196
48,0.11111111111111116,0.7672955974842768,11067,7,0.5953629294038728,44403,0.508,0.41732283464566927,0.212
49,0.0,0.7373271889400922,10541,6,0.5169659077886888,38652,0.52,0.3423076923076923,0.17800000000000002
50,1.0,0.7580419580419581,11727,5,0.5297029550700018,44845,0.54,0.3592592592592593,0.19400000000000003
51,0.8888888888888888,0.7575757575757576,12181,6,0.5396324024083529,48304,0.502,0.36254980079681276,0.182
52,0.7777777777777778,0.7413793103448276,11917,6,0.5306400091612931,46474,0.474,0.3670886075949367,0.174
53,0.6666666666666667,0.7360406091370558,11330,6,0.5783986697712608,44493,0.47,0.33617021276595743,0.15799999999999997
54,0.5555555555555556,0.6839285714285714,11127,6,0.5411556432511269,42150,0.486,0.2716049382716049,0.13199999999999998
