,mutate_in_host,mutate_in_vector,mutant_frac,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,mut_frac_inf_hosts,mut_frac_hosts
49,0.013947368421052632,0.010263157894736842,0.5340909090909091,1067,5,0.4712755239620234,3101,0.256,0.359375,0.092
50,0.013947368421052632,0.009736842105263158,1.0,1046,7,1.1273512132168801,12777,0.228,1.0,0.228
51,0.013947368421052632,0.009210526315789475,0.7931034482758621,953,5,0.5879659858028273,3600,0.196,0.7551020408163265,0.148
52,0.013947368421052632,0.00868421052631579,1.0,925,5,0.8066547845142441,4023,0.216,1.0,0.216
53,0.013947368421052632,0.008157894736842107,1.0,1085,7,1.5320520716090806,9902,0.212,1.0,0.212
54,0.013947368421052632,0.007631578947368422,1.0,998,6,0.5467086477564347,5186,0.192,1.0,0.192
55,0.013947368421052632,0.007105263157894738,1.0,974,5,0.9620481597510636,6782,0.24,1.0,0.24
56,0.013947368421052632,0.006578947368421054,0.7,933,4,0.36569100815748384,2418,0.192,0.625,0.12
57,0.013947368421052632,0.00605263157894737,1.0,810,5,0.6474074074074072,3280,0.224,1.0,0.224
58,0.013947368421052632,0.0055263157894736865,1.0,827,5,1.0935959726813749,5621,0.232,1.0,0.232
59,0.013947368421052632,0.005,0.6417910447761194,766,6,0.7259508211249651,2380,0.192,0.5,0.096
60,0.013421052631578948,0.015,1.0,1284,6,1.0522237507399965,8879,0.272,1.0,0.272
61,0.013421052631578948,0.014473684210526316,0.7619047619047619,1323,8,1.039083509443082,6406,0.236,0.6610169491525424,0.156
62,0.013421052631578948,0.013947368421052632,1.0,1262,7,1.0186815132572,8681,0.152,1.0,0.152
63,0.013421052631578948,0.013421052631578948,0.7708333333333334,1176,7,1.1732604181128234,6555,0.144,0.6944444444444444,0.09999999999999999
64,0.013421052631578948,0.012894736842105263,0.5849056603773585,1183,5,0.6872980066295626,4077,0.176,0.5,0.088
65,0.013421052631578948,0.012368421052631579,0.625,1051,6,1.0914565530902107,4995,0.236,0.3898305084745763,0.092
66,0.013421052631578948,0.011842105263157895,1.0,986,5,0.6040510349764862,4460,0.188,1.0,0.188
67,0.013421052631578948,0.011315789473684211,0.7238095238095238,1187,5,0.7023206330302512,4447,0.276,0.5797101449275363,0.16000000000000003
68,0.013421052631578948,0.010789473684210526,0.8548387096774194,1068,6,1.1732805902733943,5304,0.18,0.8,0.144
69,0.013421052631578948,0.010263157894736842,1.0,1071,7,1.5933118345377366,10518,0.164,1.0,0.164
70,0.013421052631578948,0.009736842105263158,0.6984126984126984,871,5,0.6839677792262744,3217,0.196,0.6122448979591837,0.12000000000000001
71,0.013421052631578948,0.009210526315789475,1.0,1041,6,1.1093264530798268,5741,0.188,1.0,0.188
72,0.013421052631578948,0.00868421052631579,1.0,907,7,1.0475354616610486,7070,0.18,1.0,0.18
73,0.013421052631578948,0.008157894736842107,0.6883116883116883,959,7,1.0571361156748915,3992,0.244,0.6065573770491803,0.148
74,0.013421052631578948,0.007631578947368422,1.0,841,5,0.9086289607666542,5616,0.172,1.0,0.172
75,0.013421052631578948,0.007105263157894738,1.0,790,6,1.034667521230572,4066,0.164,1.0,0.164
76,0.013421052631578948,0.006578947368421054,1.0,852,6,1.5296513037536645,7588,0.104,1.0,0.104
77,0.013421052631578948,0.00605263157894737,0.9661016949152542,885,5,0.8389338951131539,3815,0.18,0.9555555555555556,0.17200000000000001
