,recombine_in_vector,recombine_in_host,mutant_frac,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,mut_frac_inf_hosts,mut_frac_hosts
3455,0.368421052631579,0.21052631578947367,0.6666666666666666,1062,4,0.33043665613329504,3331,0.184,0.0,0.0
3456,0.368421052631579,0.1578947368421053,0.7844036697247706,1138,3,0.3423451249532834,3502,0.2,0.06,0.012
3457,0.368421052631579,0.10526315789473695,0.7708333333333334,1135,3,0.31683440392788526,3362,0.276,0.043478260869565216,0.012
3458,0.368421052631579,0.052631578947368474,0.7889447236180904,1058,4,0.3049195793325496,3204,0.184,0.08695652173913043,0.016
3459,0.368421052631579,0.0,0.7368421052631579,1054,4,0.32753151453395213,3126,0.184,0.021739130434782608,0.004
3460,0.3157894736842106,1.0,0.8102893890675241,1248,4,0.34747326491617353,3917,0.272,0.1323529411764706,0.036000000000000004
3461,0.3157894736842106,0.9473684210526316,0.8223140495867769,1354,4,0.40963423654187275,4791,0.2,0.14,0.028000000000000004
3462,0.3157894736842106,0.8947368421052632,0.7295597484276729,1274,4,0.38162599902900424,4306,0.176,0.022727272727272728,0.004
3463,0.3157894736842106,0.8421052631578947,0.7241379310344828,1120,4,0.38168925382653063,3627,0.132,0.030303030303030304,0.004
3464,0.3157894736842106,0.7894736842105263,0.738255033557047,1225,4,0.3538285714285715,3844,0.156,0.0,0.0
3465,0.3157894736842106,0.736842105263158,0.8135593220338984,1023,4,0.39065711509188944,3258,0.224,0.017857142857142856,0.004
3466,0.3157894736842106,0.6842105263157895,0.7131147540983607,1183,4,0.40102637462673874,4079,0.14,0.0,0.0
3467,0.3157894736842106,0.631578947368421,0.7544910179640718,1218,3,0.31986877192414825,3803,0.164,0.0,0.0
3468,0.3157894736842106,0.5789473684210527,0.776173285198556,1159,4,0.40546691273084334,4015,0.268,0.07462686567164178,0.02
3469,0.3157894736842106,0.5263157894736843,0.7953667953667953,1310,4,0.3982868131227784,4490,0.24,0.11666666666666667,0.028
3470,0.3157894736842106,0.4736842105263158,0.703125,1182,4,0.34815592603090345,3799,0.228,0.0,0.0
3471,0.3157894736842106,0.42105263157894735,0.7845528455284553,1072,3,0.33225575712853644,3011,0.232,0.08620689655172414,0.020000000000000004
3472,0.3157894736842106,0.368421052631579,0.811965811965812,1182,3,0.3461654083674749,3646,0.2,0.12,0.024
3473,0.3157894736842106,0.3157894736842106,0.7967914438502673,1098,4,0.37155483890232616,3438,0.18,0.15555555555555556,0.028
3474,0.3157894736842106,0.26315789473684215,0.7703349282296651,1145,3,0.31684674205297386,3579,0.192,0.0,0.0
3475,0.3157894736842106,0.21052631578947367,0.7217391304347827,1004,4,0.3922507182425676,3155,0.136,0.058823529411764705,0.008
3476,0.3157894736842106,0.1578947368421053,0.8143939393939394,1013,3,0.295633565231458,2887,0.216,0.09259259259259259,0.019999999999999997
3477,0.3157894736842106,0.10526315789473695,0.8670886075949367,1083,4,0.33711630000792914,3427,0.164,0.4878048780487805,0.08
3478,0.3157894736842106,0.052631578947368474,0.782051282051282,956,4,0.37910203777945073,3111,0.18,0.24444444444444444,0.044
3479,0.3157894736842106,0.0,0.7630057803468208,1047,4,0.33375934698583937,3058,0.184,0.10869565217391304,0.02
3480,0.26315789473684215,1.0,0.7583333333333333,1263,4,0.4012352296214382,4273,0.132,0.12121212121212122,0.016
3481,0.26315789473684215,0.9473684210526316,0.7751937984496124,1363,4,0.4524556066981416,5053,0.236,0.01694915254237288,0.004
3482,0.26315789473684215,0.8947368421052632,0.8009950248756219,1237,4,0.3670444245047442,3992,0.188,0.14893617021276595,0.027999999999999997
3483,0.26315789473684215,0.8421052631578947,0.7625,1235,4,0.3724211181956761,3953,0.168,0.09523809523809523,0.016
3484,0.26315789473684215,0.7894736842105263,0.8125,1151,4,0.34974007416963004,3592,0.16,0.25,0.04
3485,0.26315789473684215,0.736842105263158,0.8217054263565892,1226,4,0.34519345661829476,3898,0.208,0.11538461538461539,0.024
3486,0.26315789473684215,0.6842105263157895,0.7839195979899497,1269,4,0.34420853460807854,4049,0.2,0.14,0.028000000000000004
3487,0.26315789473684215,0.631578947368421,0.75,1178,4,0.3609524935071673,3814,0.26,0.07692307692307693,0.02
