,contact_rate_host_host,mutant_frac,infected_hosts,Alive
346,0.016666666666666666,0.0,0.0,False
347,0.017777777777777778,0.0,0.0,False
348,0.01888888888888889,0.0,0.0,False
349,0.02,0.0,0.0,False
350,0.004,0.0,0.0,False
351,0.004428571428571428,0.0,0.0,False
352,0.004857142857142858,0.0,0.0,False
353,0.005285714285714286,0.0,0.0,False
354,0.005714285714285714,0.0,0.0,False
355,0.006142857142857143,0.0,0.0,False
356,0.006571428571428572,0.0,0.0,False
357,0.007,1.0,0.42,True
358,0.0074285714285714285,0.0,0.0,False
359,0.007857142857142858,0.0,0.0,False
360,0.008285714285714285,1.0,0.134,True
361,0.008714285714285714,0.0,0.0,False
362,0.009142857142857144,0.0,0.0,False
363,0.009571428571428571,0.0,0.0,False
364,0.01,0.0,0.0,False
365,0.01,0.0,0.0,False
366,0.011111111111111112,0.0,0.0,False
367,0.012222222222222223,0.0,0.0,False
368,0.013333333333333332,0.0,0.0,False
369,0.014444444444444444,0.0,0.0,False
370,0.015555555555555555,0.0,0.0,False
371,0.016666666666666666,0.0,0.0,False
372,0.017777777777777778,0.0,0.0,False
373,0.01888888888888889,0.0,0.0,False
374,0.02,0.0,0.0,False
375,0.004,0.0,0.0,False
376,0.004428571428571428,0.0,0.0,False
377,0.004857142857142858,0.0,0.0,False
378,0.005285714285714286,0.0,0.0,False
379,0.005714285714285714,0.0,0.0,False
380,0.006142857142857143,1.0,0.3,True
381,0.006571428571428572,1.0,0.379,True
382,0.007,1.0,0.42,True
383,0.0074285714285714285,0.0,0.0,False
384,0.007857142857142858,0.0,0.0,False
385,0.008285714285714285,0.0,0.0,False
386,0.008714285714285714,0.0,0.0,False
387,0.009142857142857144,0.0,0.0,False
388,0.009571428571428571,0.0,0.0,False
389,0.01,0.0,0.0,False
390,0.01,0.0,0.0,False
391,0.011111111111111112,0.0,0.0,False
392,0.012222222222222223,0.0,0.0,False
393,0.013333333333333332,0.0,0.0,False
394,0.014444444444444444,0.0,0.0,False
395,0.015555555555555555,0.0,0.0,False
396,0.016666666666666666,0.0,0.0,False
397,0.017777777777777778,0.0,0.0,False
398,0.01888888888888889,0.0,0.0,False
399,0.02,0.0,0.0,False
400,0.004,0.0,0.0,False
401,0.004428571428571428,0.0,0.0,False
402,0.004857142857142858,0.0,0.0,False
403,0.005285714285714286,0.0,0.0,False
404,0.005714285714285714,0.0,0.0,False
405,0.006142857142857143,0.0,0.0,False
406,0.006571428571428572,0.0,0.0,False
407,0.007,1.0,0.072,True
408,0.0074285714285714285,0.0,0.0,False
409,0.007857142857142858,0.0,0.0,False
410,0.008285714285714285,0.0,0.0,False
411,0.008714285714285714,0.0,0.0,False
412,0.009142857142857144,0.0,0.0,False
413,0.009571428571428571,0.0,0.0,False
414,0.01,0.0,0.0,False
415,0.01,0.0,0.0,False
416,0.011111111111111112,1.0,0.649,True
417,0.012222222222222223,0.0,0.0,False
418,0.013333333333333332,0.0,0.0,False
419,0.014444444444444444,0.0,0.0,False
420,0.015555555555555555,0.0,0.0,False
421,0.016666666666666666,0.0,0.0,False
422,0.017777777777777778,0.0,0.0,False
423,0.01888888888888889,0.0,0.0,False
424,0.02,0.0,0.0,False
425,0.004,0.0,0.0,False
426,0.004428571428571428,0.0,0.0,False
427,0.004857142857142858,0.0,0.0,False
428,0.005285714285714286,0.0,0.0,False
429,0.005714285714285714,1.0,0.001,True
430,0.006142857142857143,1.0,0.013,True
431,0.006571428571428572,1.0,0.401,True
432,0.007,0.0,0.0,False
433,0.0074285714285714285,0.0,0.0,False
434,0.007857142857142858,0.0,0.0,False
435,0.008285714285714285,0.0,0.0,False
436,0.008714285714285714,0.0,0.0,False
437,0.009142857142857144,0.0,0.0,False
438,0.009571428571428571,0.0,0.0,False
439,0.01,0.0,0.0,False
440,0.01,0.0,0.0,False
441,0.011111111111111112,0.0,0.0,False
442,0.012222222222222223,0.0,0.0,False
443,0.013333333333333332,0.0,0.0,False
444,0.014444444444444444,0.0,0.0,False
445,0.015555555555555555,0.0,0.0,False
446,0.016666666666666666,0.0,0.0,False
447,0.017777777777777778,0.0,0.0,False
448,0.01888888888888889,0.0,0.0,False
449,0.02,0.0,0.0,False
450,0.004,0.0,0.0,False
451,0.004428571428571428,0.0,0.0,False
452,0.004857142857142858,0.0,0.0,False
453,0.005285714285714286,1.0,0.16,True
454,0.005714285714285714,0.0,0.0,False
455,0.006142857142857143,1.0,0.144,True
456,0.006571428571428572,0.0,0.0,False
457,0.007,0.0,0.0,False
458,0.0074285714285714285,0.0,0.0,False
459,0.007857142857142858,0.0,0.0,False
460,0.008285714285714285,0.0,0.0,False
461,0.008714285714285714,0.0,0.0,False
462,0.009142857142857144,0.0,0.0,False
463,0.009571428571428571,0.0,0.0,False
464,0.01,0.0,0.0,False
465,0.01,0.0,0.0,False
466,0.011111111111111112,0.0,0.0,False
467,0.012222222222222223,0.0,0.0,False
468,0.013333333333333332,0.0,0.0,False
469,0.014444444444444444,0.0,0.0,False
470,0.015555555555555555,0.0,0.0,False
471,0.016666666666666666,0.0,0.0,False
472,0.017777777777777778,0.0,0.0,False
473,0.01888888888888889,0.0,0.0,False
474,0.02,0.0,0.0,False
475,0.004,0.0,0.0,False
476,0.004428571428571428,0.0,0.0,False
477,0.004857142857142858,0.0,0.0,False
478,0.005285714285714286,0.0,0.0,False
479,0.005714285714285714,0.0,0.0,False
480,0.006142857142857143,0.0,0.0,False
481,0.006571428571428572,0.0,0.0,False
482,0.007,0.0,0.0,False
483,0.0074285714285714285,0.0,0.0,False
484,0.007857142857142858,0.0,0.0,False
485,0.008285714285714285,1.0,0.514,True
486,0.008714285714285714,0.0,0.0,False
487,0.009142857142857144,1.0,0.545,True
488,0.009571428571428571,0.0,0.0,False
489,0.01,0.0,0.0,False
490,0.01,0.0,0.0,False
491,0.011111111111111112,0.0,0.0,False
492,0.012222222222222223,0.0,0.0,False
493,0.013333333333333332,0.0,0.0,False
494,0.014444444444444444,0.0,0.0,False
495,0.015555555555555555,0.0,0.0,False
496,0.016666666666666666,0.0,0.0,False
497,0.017777777777777778,0.0,0.0,False
498,0.01888888888888889,0.0,0.0,False
499,0.02,0.0,0.0,False
500,0.004,0.0,0.0,False
501,0.004428571428571428,0.0,0.0,False
502,0.004857142857142858,0.0,0.0,False
503,0.005285714285714286,0.0,0.0,False
504,0.005714285714285714,0.0,0.0,False
505,0.006142857142857143,1.0,0.314,True
506,0.006571428571428572,1.0,0.371,True
507,0.007,0.0,0.0,False
508,0.0074285714285714285,0.0,0.0,False
509,0.007857142857142858,1.0,0.437,True
510,0.008285714285714285,0.0,0.0,False
511,0.008714285714285714,0.0,0.0,False
512,0.009142857142857144,0.0,0.0,False
513,0.009571428571428571,0.0,0.0,False
514,0.01,0.0,0.0,False
515,0.01,0.0,0.0,False
516,0.011111111111111112,0.0,0.0,False
517,0.012222222222222223,0.0,0.0,False
518,0.013333333333333332,0.0,0.0,False
519,0.014444444444444444,0.0,0.0,False
520,0.015555555555555555,0.0,0.0,False
521,0.016666666666666666,0.0,0.0,False
522,0.017777777777777778,0.0,0.0,False
523,0.01888888888888889,0.0,0.0,False
524,0.02,0.0,0.0,False
525,0.004,0.0,0.0,False
526,0.004428571428571428,0.0,0.0,False
527,0.004857142857142858,0.0,0.0,False
528,0.005285714285714286,0.0,0.0,False
529,0.005714285714285714,0.0,0.0,False
530,0.006142857142857143,0.0,0.0,False
531,0.006571428571428572,0.0,0.0,False
532,0.007,0.0,0.0,False
533,0.0074285714285714285,0.0,0.0,False
534,0.007857142857142858,0.0,0.0,False
535,0.008285714285714285,1.0,0.483,True
536,0.008714285714285714,0.0,0.0,False
537,0.009142857142857144,0.0,0.0,False
538,0.009571428571428571,0.0,0.0,False
539,0.01,0.0,0.0,False
540,0.01,0.0,0.0,False
541,0.011111111111111112,0.0,0.0,False
542,0.012222222222222223,0.0,0.0,False
543,0.013333333333333332,1.0,0.013,True
544,0.014444444444444444,0.0,0.0,False
545,0.015555555555555555,0.0,0.0,False
546,0.016666666666666666,0.0,0.0,False
547,0.017777777777777778,0.0,0.0,False
548,0.01888888888888889,0.0,0.0,False
549,0.02,0.0,0.0,False
550,0.004,0.0,0.0,False
551,0.004428571428571428,0.0,0.0,False
552,0.004857142857142858,0.0,0.0,False
553,0.005285714285714286,0.0,0.0,False
554,0.005714285714285714,0.0,0.0,False
555,0.006142857142857143,1.0,0.323,True
556,0.006571428571428572,0.0,0.0,False
557,0.007,0.0,0.0,False
558,0.0074285714285714285,1.0,0.482,True
559,0.007857142857142858,0.0,0.0,False
560,0.008285714285714285,0.0,0.0,False
561,0.008714285714285714,1.0,0.524,True
562,0.009142857142857144,0.0,0.0,False
563,0.009571428571428571,0.0,0.0,False
564,0.01,0.0,0.0,False
565,0.01,0.0,0.0,False
566,0.011111111111111112,0.0,0.0,False
567,0.012222222222222223,0.0,0.0,False
568,0.013333333333333332,0.0,0.0,False
569,0.014444444444444444,0.0,0.0,False
570,0.015555555555555555,0.0,0.0,False
571,0.016666666666666666,0.0,0.0,False
572,0.017777777777777778,0.0,0.0,False
573,0.01888888888888889,0.0,0.0,False
574,0.02,0.0,0.0,False
575,0.004,0.0,0.0,False
576,0.004428571428571428,0.0,0.0,False
577,0.004857142857142858,0.0,0.0,False
578,0.005285714285714286,0.0,0.0,False
579,0.005714285714285714,0.0,0.0,False
580,0.006142857142857143,0.0,0.0,False
581,0.006571428571428572,1.0,0.335,True
582,0.007,0.0,0.0,False
583,0.0074285714285714285,0.0,0.0,False
584,0.007857142857142858,0.0,0.0,False
585,0.008285714285714285,0.0,0.0,False
586,0.008714285714285714,0.0,0.0,False
587,0.009142857142857144,0.0,0.0,False
588,0.009571428571428571,0.0,0.0,False
589,0.01,0.0,0.0,False
590,0.01,0.0,0.0,False
591,0.011111111111111112,0.0,0.0,False
592,0.012222222222222223,0.0,0.0,False
593,0.013333333333333332,0.0,0.0,False
594,0.014444444444444444,0.0,0.0,False
595,0.015555555555555555,0.0,0.0,False
596,0.016666666666666666,0.0,0.0,False
597,0.017777777777777778,0.0,0.0,False
598,0.01888888888888889,0.0,0.0,False
599,0.02,0.0,0.0,False
600,0.004,0.0,0.0,False
601,0.004428571428571428,0.0,0.0,False
602,0.004857142857142858,0.0,0.0,False
603,0.005285714285714286,0.0,0.0,False
604,0.005714285714285714,0.0,0.0,False
605,0.006142857142857143,1.0,0.3,True
